id,titulo,precio,link,imagen,método,capacidad,ram,color,timestamp
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 256gb 12gb Ram Dual Sim,$3.800.000,https://articulo.mercadolibre.com.co/MCO-2871013408-samsung-galaxy-s24-ultra-256gb-12gb-ram-dual-sim-_JM?searchVariation=183633271564#polycard_client=search-nordic&searchVariation=183633271564&position=48&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,,2025-05-23T00:02:59.236295
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 256gb 12gb Ram Dual Sim,$3.800.000,https://articulo.mercadolibre.com.co/MCO-2871013408-samsung-galaxy-s24-ultra-256gb-12gb-ram-dual-sim-_JM?searchVariation=183633271564#polycard_client=search-nordic&searchVariation=183633271564&position=48&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,,2025-05-23T00:02:59.236295
Celular_Sa_N/A_256GB,Celular Samsung S24 Ultra 256 Gb,$4.000.000,https://articulo.mercadolibre.com.co/MCO-1587858133-celular-samsung-s24-ultra-256-gb-_JM?searchVariation=188077822153#polycard_client=search-nordic&searchVariation=188077822153&position=49&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.236295
Celular_Sa_N/A_256GB,Celular Samsung S24 Ultra 256 Gb,$4.000.000,https://articulo.mercadolibre.com.co/MCO-1587858133-celular-samsung-s24-ultra-256-gb-_JM?searchVariation=188077822153#polycard_client=search-nordic&searchVariation=188077822153&position=49&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.236295
Samsung_S2_N/A_N/A,Samsung S24 Ultra 1tr Color Beige,$2.500.000,https://www.mercadolibre.com.co/samsung-s24-ultra-1tr-color-beige/p/MCO46098609#polycard_client=search-nordic&searchVariation=MCO46098609&position=51&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Samsung_S2_N/A_N/A,Samsung S24 Ultra 1tr Color Beige,$2.500.000,https://www.mercadolibre.com.co/samsung-s24-ultra-1tr-color-beige/p/MCO46098609#polycard_client=search-nordic&searchVariation=MCO46098609&position=51&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Galaxy Ai 6.8 pulgadas 12 GB RAM 256 GB Titanio Violeta,$4.200.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-galaxy-ai-68-pulgadas-12-gb-ram-256-gb-titanio-violeta/p/MCO29907046#polycard_client=search-nordic&searchVariation=MCO29907046&position=52&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,Violeta,2025-05-23T00:02:59.236295
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Galaxy Ai 6.8 pulgadas 12 GB RAM 256 GB Titanio Violeta,$4.200.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-galaxy-ai-68-pulgadas-12-gb-ram-256-gb-titanio-violeta/p/MCO29907046#polycard_client=search-nordic&searchVariation=MCO29907046&position=52&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,Violeta,2025-05-23T00:02:59.236295
Celular_Sa_N/A_N/A,Celular Samsung S24 Ultra (dual Esim),$6.700.000,https://www.mercadolibre.com.co/celular-samsung-s24-ultra-dual-esim/p/MCO37974940#polycard_client=search-nordic&searchVariation=MCO37974940&position=46&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Celular_Sa_N/A_N/A,Celular Samsung S24 Ultra (dual Esim),$6.700.000,https://www.mercadolibre.com.co/celular-samsung-s24-ultra-dual-esim/p/MCO37974940#polycard_client=search-nordic&searchVariation=MCO37974940&position=46&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.251921
